customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_sum
16849.0,188.0,1,124.57,2,1,1,4
16850.0,71.0,1,332.41,3,1,2,6
16851.0,213.0,3,342.45,2,2,2,6
16852.0,0.0,2,144.91000000000003,4,1,1,6
16853.0,850.0,1,-67.5,1,1,1,3
16854.0,464.0,2,1408.96,1,1,3,5
16855.0,0.0,2,328.4,4,1,2,7
16856.0,0.0,3,358.49,4,2,2,8
16857.0,0.0,1,352.8,4,1,2,7
16858.0,374.0,16,4431.63,1,4,4,9
16859.0,522.0,10,1657.74,1,4,3,8
16860.0,0.0,4,1593.67,4,2,3,9
16861.0,31.0,6,902.37,3,3,3,9
16862.0,431.0,4,662.33,1,2,2,5
16863.0,61.0,5,977.07,3,3,3,9
16864.0,700.0,2,409.25,1,1,2,4
16865.0,640.0,1,130.95,1,1,1,3
16866.0,65.0,3,207.73999999999998,3,2,1,6
16867.0,0.0,1,76.74000000000001,4,1,1,6
16868.0,426.0,3,393.39,1,2,2,5
16869.0,0.0,5,805.62,4,3,2,9
16870.0,0.0,1,450.15999999999997,4,1,2,7
16871.0,32.0,7,2761.4900000000002,3,3,4,10
16872.0,127.0,6,1213.13,2,3,3,8
16873.0,92.0,17,14547.03,3,4,4,11
16874.0,0.0,1,217.74,4,1,1,6
16875.0,7.0,20,4053.2,3,4,4,11
16876.0,699.0,1,136.01,1,1,1,3
16877.0,65.0,6,853.72,3,3,3,9
16878.0,0.0,2,0.0,4,1,1,6
16879.0,0.0,2,-140.95999999999998,4,1,1,6
16880.0,65.0,8,1840.86,3,3,3,9
16881.0,245.0,1,432.0,2,1,2,5
16882.0,245.0,3,705.12,2,2,2,6
16883.0,219.0,20,2386.64,2,4,4,10
16884.0,303.0,4,1073.92,2,2,3,7
16885.0,0.0,4,710.74,4,2,2,8
16886.0,458.0,2,0.0,1,1,1,3
16887.0,244.0,3,660.72,2,2,2,6
16888.0,528.0,3,437.15,1,2,2,5
16889.0,68.0,6,2530.9,3,3,4,10
16890.0,554.0,3,285.41,1,2,1,4
16891.0,121.0,11,2056.82,2,4,3,9
16892.0,61.0,9,733.4,3,4,2,9
16893.0,486.0,2,401.77,1,1,2,4
16894.0,0.0,5,1282.36,4,3,3,10
16895.0,184.0,5,1121.42,2,3,3,8
16896.0,673.0,1,103.95,1,1,1,3
16897.0,0.0,3,213.03,4,2,1,7
16898.0,371.0,6,887.67,1,3,3,7
16899.0,32.0,8,1721.02,3,3,3,9
16900.0,62.0,5,187.6900000000001,3,3,1,7
16901.0,790.0,1,204.26,1,1,1,3
16902.0,0.0,1,1706.88,4,1,3,8
16903.0,61.0,4,1029.98,3,2,3,8
16904.0,61.0,21,5132.37,3,4,4,11
16905.0,243.0,20,5004.5,2,4,4,10
16906.0,188.0,7,1448.8,2,3,3,8
16907.0,60.0,9,1707.9,3,4,3,10
16908.0,0.0,2,153.59,4,1,1,6
16909.0,183.0,2,364.14,2,1,2,5
16910.0,93.0,8,1510.06,3,3,3,9
16911.0,0.0,3,251.35,4,2,1,7
16912.0,30.0,18,4433.6,3,4,4,11
16913.0,0.0,3,423.90999999999997,4,2,2,8
16914.0,275.0,1,208.46,2,1,1,4
16915.0,221.0,11,1543.18,2,4,3,9
16916.0,667.0,4,1123.4,1,2,3,6
16917.0,130.0,3,1848.88,2,2,3,7
16918.0,154.0,19,3138.06,2,4,4,10
16919.0,7.0,28,5053.81,3,4,4,11
16920.0,0.0,1,355.45,4,1,2,7
16921.0,92.0,3,446.67,3,2,2,7
16922.0,0.0,1,611.08,4,1,2,7
16923.0,65.0,41,12793.380000000001,3,4,4,11
16924.0,184.0,4,739.5,2,2,2,6
16925.0,0.0,1,125.65,4,1,1,6
16926.0,429.0,6,1410.4,1,3,3,7
16927.0,130.0,3,543.05,2,2,2,6
16928.0,33.0,33,3993.58,3,4,4,11
16929.0,157.0,7,1295.39,2,3,3,8
16930.0,304.0,3,380.55,2,2,2,6
16931.0,68.0,23,5233.62,3,4,4,11
16932.0,366.0,3,440.71,1,2,2,5
16933.0,121.0,16,3099.6,2,4,4,10
16934.0,522.0,7,2090.7400000000002,1,3,3,7
16935.0,0.0,3,535.1,4,2,2,8
16936.0,0.0,2,551.17,4,1,2,7
16937.0,0.0,1,202.1,4,1,1,6
16938.0,5.0,10,6209.93,3,4,4,11
16939.0,490.0,3,449.0,1,2,2,5
16940.0,851.0,11,6245.41,1,4,4,9
16941.0,525.0,1,33.0,1,1,1,3
16942.0,183.0,10,1894.11,2,4,3,9
16943.0,6.0,7,816.73,3,3,2,8
16944.0,463.0,1,101.36,1,1,1,3
16945.0,1.0,35,8530.66,3,4,4,11
16946.0,434.0,6,1199.54,1,3,3,7
16947.0,464.0,10,896.73,1,4,3,8
16948.0,432.0,7,868.77,1,3,3,7
16949.0,158.0,7,1161.27,2,3,3,8
16950.0,156.0,12,3725.19,2,4,4,10
16951.0,125.0,4,1262.75,2,2,3,7
16952.0,520.0,5,798.78,1,3,2,6
16953.0,91.0,1,20.8,3,1,1,5
16954.0,62.0,21,6037.33,3,4,4,11
16955.0,127.0,9,1261.16,2,4,3,9
16956.0,0.0,2,292.34,4,1,1,6
16957.0,283.0,2,416.64,2,1,2,5
16958.0,0.0,1,809.44,4,1,2,7
16959.0,0.0,1,117.35000000000001,4,1,1,6
16960.0,62.0,9,2021.98,3,4,3,10
16961.0,583.0,6,773.01,1,3,2,6
16962.0,0.0,1,251.04,4,1,1,6
16963.0,219.0,1,110.55000000000001,2,1,1,4
16964.0,912.0,2,207.85,1,1,1,3
16965.0,0.0,1,201.19,4,1,1,6
16966.0,333.0,10,2148.47,2,4,3,9
16967.0,280.0,1,319.02,2,1,1,4
16968.0,213.0,2,439.43,2,1,2,5
16969.0,339.0,3,650.41,2,2,2,6
16970.0,0.0,1,71.4,4,1,1,6
16971.0,152.0,2,232.20999999999998,2,1,1,4
16972.0,458.0,2,786.25,1,1,2,4
16973.0,0.0,1,127.0,4,1,1,6
16974.0,583.0,2,365.5,1,1,2,4
16975.0,365.0,5,902.4200000000001,2,3,3,8
16976.0,0.0,1,251.51999999999998,4,1,1,6
16977.0,456.0,4,496.0,1,2,2,5
16978.0,404.0,3,768.88,1,2,2,5
16979.0,61.0,12,2787.09,3,4,4,11
16980.0,519.0,3,1473.3300000000002,1,2,3,6
16981.0,0.0,1,-4620.86,4,1,1,6
16982.0,62.0,1,384.06,3,1,2,6
16983.0,5.0,12,3699.17,3,4,4,11
16984.0,2.0,19,10599.42,3,4,4,11
16985.0,2.0,26,10545.76,3,4,4,11
16986.0,61.0,11,4888.75,3,4,4,11
16987.0,181.0,12,2524.0,2,4,4,10
16988.0,243.0,2,382.67,2,1,2,5
16989.0,4.0,6,1133.25,3,3,3,9
16990.0,220.0,2,344.0,2,1,2,5
16991.0,0.0,1,1041.21,4,1,3,8
16992.0,275.0,15,5460.1,2,4,4,10
16993.0,371.0,3,1688.15,1,2,3,6
16994.0,0.0,1,-779.32,4,1,1,6
16995.0,667.0,1,-2.5,1,1,1,3
16996.0,64.0,13,2044.16,3,4,3,10
16997.0,284.0,3,702.0,2,2,2,6
16998.0,131.0,7,394.02000000000004,2,3,2,7
16999.0,0.0,2,484.82,4,1,2,7
17000.0,487.0,2,406.3,1,1,2,4
17001.0,90.0,19,6640.8,3,4,4,11
17002.0,128.0,8,2565.6,2,3,4,9
17003.0,366.0,4,830.16,1,2,2,5
17004.0,124.0,4,2425.16,2,2,4,8
17005.0,0.0,3,732.41,4,2,2,8
17006.0,121.0,8,1636.32,2,3,3,8
17007.0,97.0,8,1107.6,3,3,3,9
17008.0,549.0,1,81.36,1,1,1,3
17009.0,553.0,1,242.06,1,1,1,3
17010.0,0.0,2,185.46,4,1,1,6
17011.0,91.0,4,536.7,3,2,2,7
17012.0,0.0,1,384.16,4,1,2,7
17013.0,0.0,2,-3224.76,4,1,1,6
17014.0,153.0,4,565.58,2,2,2,6
17015.0,30.0,3,1842.56,3,2,3,8
17016.0,371.0,1,552.4,1,1,2,4
17017.0,1.0,41,8087.41,3,4,4,11
17018.0,401.0,6,2287.7,1,3,4,8
17019.0,547.0,13,3951.5,1,4,4,9
17020.0,648.0,2,935.62,1,1,3,5
17021.0,367.0,6,1182.22,1,3,3,7
17022.0,122.0,2,260.0,2,1,1,4
17023.0,405.0,3,800.18,1,2,2,5
17024.0,218.0,3,95.85,2,2,1,5
17025.0,62.0,5,1510.6399999999999,3,3,3,9
17026.0,158.0,3,208.98,2,2,1,5
17027.0,342.0,10,1285.41,2,4,3,9
17028.0,524.0,3,1593.83,1,2,3,6
17029.0,434.0,7,2137.3,1,3,3,7
17030.0,154.0,1,146.87,2,1,1,4
17031.0,126.0,6,2773.85,2,3,4,9
17032.0,431.0,13,2150.06,1,4,3,8
17033.0,97.0,4,1332.79,3,2,3,8
17034.0,0.0,7,1239.32,4,3,3,10
17035.0,39.0,5,568.39,3,3,2,8
17036.0,0.0,1,176.9,4,1,1,6
17037.0,0.0,2,1253.22,4,1,3,8
17038.0,91.0,2,743.17,3,1,2,6
17039.0,0.0,1,1954.99,4,1,3,8
17040.0,523.0,2,463.25,1,1,2,4
17041.0,518.0,7,1670.48,1,3,3,7
17042.0,64.0,5,1044.3799999999999,3,3,3,9
17043.0,153.0,8,2616.55,2,3,4,9
17044.0,333.0,16,11867.6,2,4,4,10
17045.0,187.0,5,827.6800000000001,2,3,2,7
17046.0,218.0,5,1906.07,2,3,3,8
17047.0,494.0,6,2289.23,1,3,4,8
17048.0,10.0,11,1991.45,3,4,3,10
17049.0,97.0,25,9593.78,3,4,4,11
17050.0,191.0,12,4391.66,2,4,4,10
17051.0,674.0,4,714.39,1,2,2,5
17052.0,30.0,1,413.75,3,1,2,6
17053.0,278.0,2,496.38,2,1,2,5
17054.0,30.0,6,1353.83,3,3,3,9
17055.0,0.0,1,239.55,4,1,1,6
17056.0,1063.0,1,128.60000000000002,1,1,1,3
17057.0,0.0,1,294.74,4,1,1,6
17058.0,0.0,3,1179.89,4,2,3,9
17059.0,61.0,10,5584.83,3,4,4,11
17060.0,0.0,1,234.24,4,1,1,6
17061.0,220.0,12,5116.13,2,4,4,10
17062.0,455.0,7,1204.32,1,3,3,7
17063.0,248.0,23,3576.88,2,4,4,10
17064.0,1.0,3,859.35,3,2,3,8
17065.0,373.0,3,82.35,1,2,1,4
17066.0,0.0,1,228.34,4,1,1,6
17067.0,851.0,3,454.54,1,2,2,5
17068.0,184.0,49,9126.43,2,4,4,10
17069.0,4.0,21,5718.4,3,4,4,11
17070.0,0.0,2,445.32,4,1,2,7
17071.0,2.0,20,3738.45,3,4,4,11
17072.0,0.0,1,282.05,4,1,1,6
17073.0,0.0,4,1446.09,4,2,3,9
17074.0,0.0,1,203.05,4,1,1,6
17075.0,549.0,11,2221.38,1,4,4,9
17076.0,38.0,6,1242.75,3,3,3,9
17077.0,432.0,1,306.0,1,1,1,3
17078.0,274.0,2,378.2,2,1,2,5
17079.0,0.0,1,118.80000000000001,4,1,1,6
17080.0,583.0,8,955.41,1,3,3,7
17081.0,456.0,6,964.39,1,3,3,7
17082.0,183.0,6,4732.03,2,3,4,9
17083.0,100.0,11,4035.08,3,4,4,11
17084.0,244.0,4,5199.72,2,2,4,8
17085.0,125.0,32,7757.41,2,4,4,10
17086.0,91.0,6,2050.08,3,3,3,9
17087.0,1032.0,1,221.53,1,1,1,3
17088.0,30.0,4,1991.01,3,2,3,8
17089.0,0.0,1,128.45,4,1,1,6
17090.0,2.0,15,3055.94,3,4,4,11
17091.0,122.0,23,7777.5,2,4,4,10
17092.0,161.0,14,5563.31,2,4,4,10
17093.0,0.0,1,235.88,4,1,1,6
17094.0,366.0,3,370.40000000000003,1,2,2,5
17095.0,10.0,12,2312.59,3,4,4,11
17096.0,1.0,17,3690.83,3,4,4,11
17097.0,152.0,10,1323.95,2,4,3,9
17098.0,0.0,3,591.0699999999999,4,2,2,8
17099.0,0.0,1,582.17,4,1,2,7
17100.0,0.0,2,971.74,4,1,3,8
17101.0,61.0,7,2507.05,3,3,4,10
17102.0,0.0,1,25.5,4,1,1,6
17103.0,0.0,1,424.3,4,1,2,7
17104.0,366.0,1,474.03,1,1,2,4
17105.0,192.0,2,665.78,2,1,2,5
17106.0,0.0,1,491.23,4,1,2,7
17107.0,153.0,13,15616.82,2,4,4,10
17108.0,0.0,1,174.95,4,1,1,6
17109.0,61.0,10,1280.1,3,4,3,10
17110.0,494.0,3,510.7,1,2,2,5
17111.0,427.0,2,476.58,1,1,2,4
17112.0,0.0,1,205.17,4,1,1,6
17113.0,402.0,8,2109.16,1,3,3,7
17114.0,68.0,10,747.22,3,4,2,9
17115.0,66.0,13,2616.29,3,4,4,11
17116.0,707.0,1,389.78,1,1,2,4
17117.0,0.0,1,116.19999999999999,4,1,1,6
17118.0,0.0,1,157.02,4,1,1,6
17119.0,31.0,3,593.61,3,2,2,7
17120.0,0.0,1,307.46,4,1,1,6
17121.0,668.0,1,314.74,1,1,1,3
17122.0,3.0,4,570.5,3,2,2,7
17123.0,338.0,3,977.17,2,2,3,7
17124.0,158.0,1,298.89,2,1,1,4
17125.0,0.0,1,259.35,4,1,1,6
17126.0,65.0,11,2057.54,3,4,3,10
17127.0,519.0,5,1155.0300000000002,1,3,3,7
17128.0,101.0,1,157.09,2,1,1,4
17129.0,522.0,1,31.85,1,1,1,3
17130.0,0.0,1,-18.38,4,1,1,6
17131.0,183.0,5,2463.17,2,3,4,9
17132.0,490.0,2,1272.8,1,1,3,5
17133.0,160.0,13,12972.09,2,4,4,10
17134.0,0.0,3,637.1,4,2,2,8
17135.0,303.0,11,1943.24,2,4,3,9
17136.0,0.0,1,231.68,4,1,1,6
17137.0,459.0,6,1133.63,1,3,3,7
17138.0,99.0,7,4417.27,3,3,4,10
17139.0,2.0,29,19491.61,3,4,4,11
17140.0,190.0,1,465.32,2,1,2,5
17141.0,0.0,4,754.33,4,2,2,8
17142.0,0.0,4,1283.75,4,2,3,9
17143.0,369.0,2,924.11,1,1,3,5
17144.0,120.0,2,984.57,2,1,3,6
17145.0,552.0,7,3014.64,1,3,4,8
17146.0,400.0,16,5795.99,1,4,4,9
17147.0,343.0,16,3069.15,2,4,4,10
17148.0,0.0,1,124.88,4,1,1,6
17149.0,0.0,1,143.10000000000002,4,1,1,6
17150.0,641.0,6,1375.65,1,3,3,7
17151.0,973.0,1,231.90000000000003,1,1,1,3
17152.0,427.0,5,1830.5,1,3,3,7
17153.0,0.0,1,213.78,4,1,1,6
17154.0,0.0,1,329.34,4,1,2,7
17155.0,851.0,7,892.46,1,3,3,7
17156.0,368.0,2,572.07,1,1,2,4
17157.0,302.0,20,5139.45,2,4,4,10
17158.0,153.0,6,1962.3,2,3,3,8
17159.0,183.0,6,2095.44,2,3,3,8
17160.0,7.0,18,10201.36,3,4,4,11
17161.0,0.0,1,856.01,4,1,3,8
17162.0,30.0,11,1707.21,3,4,3,10
17163.0,677.0,4,699.78,1,2,2,5
17164.0,34.0,8,2466.4,3,3,4,10
17165.0,375.0,8,1783.63,1,3,3,7
17166.0,334.0,3,189.49,2,2,1,5
17167.0,0.0,3,867.11,4,2,3,9
17168.0,0.0,1,400.2,4,1,2,7
17169.0,96.0,6,1129.8799999999999,3,3,3,9
17170.0,667.0,3,118.98,1,2,1,4
17171.0,0.0,2,384.59,4,1,2,7
17172.0,488.0,6,910.99,1,3,3,7
17173.0,1.0,9,3755.65,3,4,4,11
17174.0,189.0,1,59.9,2,1,1,4
17175.0,5.0,5,1430.94,3,3,3,9
17176.0,703.0,3,902.3199999999999,1,2,3,6
17177.0,0.0,1,119.5,4,1,1,6
17178.0,851.0,1,436.71,1,1,2,4
17179.0,0.0,6,1507.26,4,3,3,10
17180.0,7.0,14,2236.33,3,4,4,11
17181.0,698.0,3,465.37,1,2,2,5
17182.0,0.0,2,321.3,4,1,1,6
17183.0,122.0,8,3286.9100000000003,2,3,4,9
17184.0,820.0,2,198.41000000000003,1,1,1,3
17185.0,0.0,3,229.46,4,2,1,7
17186.0,62.0,2,144.0,3,1,1,5
17187.0,703.0,2,467.71,1,1,2,4
17188.0,61.0,17,4361.83,3,4,4,11
17189.0,1032.0,5,957.63,1,3,3,7
17190.0,1.0,8,1548.04,3,3,3,9
17191.0,30.0,16,4810.55,3,4,4,11
17192.0,0.0,1,77.83,4,1,1,6
17193.0,1.0,12,2254.6,3,4,4,11
17194.0,38.0,3,812.5,3,2,2,7
17195.0,0.0,1,562.98,4,1,2,7
17196.0,488.0,1,352.9,1,1,2,4
17197.0,61.0,1,1013.01,3,1,3,7
17198.0,455.0,3,1213.88,1,2,3,6
17199.0,554.0,1,145.12,1,1,1,3
17200.0,0.0,4,356.71,4,2,2,8
17201.0,435.0,5,1226.44,1,3,3,7
17202.0,0.0,1,160.65,4,1,1,6
17203.0,62.0,10,5575.88,3,4,4,11
17204.0,7.0,15,5263.69,3,4,4,11
17205.0,0.0,3,999.35,4,2,3,9
17206.0,0.0,1,204.24,4,1,1,6
17207.0,0.0,1,303.21999999999997,4,1,1,6
17208.0,456.0,1,115.35,1,1,1,3
17209.0,759.0,3,611.6,1,2,2,5
17210.0,365.0,1,253.37,2,1,1,4
17211.0,5.0,15,4002.1,3,4,4,11
17212.0,429.0,3,794.41,1,2,2,5
17213.0,39.0,20,5078.93,3,4,4,11
17214.0,62.0,7,984.12,3,3,3,9
17215.0,701.0,1,186.15,1,1,1,3
17216.0,645.0,1,65.05,1,1,1,3
17217.0,0.0,2,218.0,4,1,1,6
17218.0,32.0,18,4192.68,3,4,4,11
17219.0,122.0,2,259.13,2,1,1,4
17220.0,187.0,21,4481.75,2,4,4,10
17221.0,274.0,5,978.52,2,3,3,8
17222.0,215.0,6,1605.01,2,3,3,8
17223.0,312.0,3,873.53,2,2,3,7
17224.0,0.0,1,100.86,4,1,1,6
17225.0,524.0,1,131.15,1,1,1,3
17226.0,253.0,3,900.12,2,2,3,7
17227.0,62.0,12,2022.03,3,4,3,10
17228.0,154.0,13,3177.24,2,4,4,10
17229.0,246.0,2,318.76,2,1,1,4
17230.0,70.0,23,9695.91,3,4,4,11
17231.0,128.0,35,7091.07,2,4,4,10
17232.0,152.0,2,421.52,2,1,2,5
17233.0,244.0,3,560.86,2,2,2,6
17234.0,66.0,1,149.89000000000001,3,1,1,5
17235.0,612.0,8,1904.8799999999999,1,3,3,7
17236.0,37.0,12,1929.26,3,4,3,10
17237.0,0.0,4,1002.08,4,2,3,9
17238.0,30.0,32,7783.1,3,4,4,11
17239.0,427.0,6,1174.15,1,3,3,7
17240.0,0.0,1,130.6,4,1,1,6
17241.0,369.0,12,2744.14,1,4,4,9
17242.0,5.0,5,2889.28,3,3,4,10
17243.0,30.0,80,20709.21,3,4,4,11
17244.0,912.0,5,1826.04,1,3,3,7
17245.0,0.0,2,371.63,4,1,2,7
17246.0,400.0,2,38.92,1,1,1,3
17247.0,0.0,1,282.19,4,1,1,6
17248.0,33.0,2,546.16,3,1,2,6
17249.0,519.0,1,68.03,1,1,1,3
17250.0,182.0,2,384.52,2,1,2,5
17251.0,364.0,4,803.73,2,2,2,6
17252.0,188.0,2,353.86,2,1,2,5
17253.0,0.0,1,178.26,4,1,1,6
17254.0,213.0,3,470.73,2,2,2,6
17255.0,0.0,4,799.13,4,2,2,8
17256.0,0.0,5,498.93,4,3,2,9
17257.0,0.0,2,192.73,4,1,1,6
17258.0,374.0,2,417.3,1,1,2,4
17259.0,547.0,6,1889.34,1,3,3,7
17260.0,0.0,1,120.95,4,1,1,6
17261.0,0.0,1,230.44,4,1,1,6
17262.0,486.0,11,2757.62,1,4,4,9
17263.0,0.0,1,63.440000000000005,4,1,1,6
17264.0,396.0,1,279.59,1,1,1,3
17265.0,5.0,2,562.9,3,1,2,6
17266.0,152.0,5,517.73,2,3,2,7
17267.0,246.0,2,317.62,2,1,1,4
17268.0,4.0,11,1733.8899999999999,3,4,3,10
17269.0,0.0,1,537.46,4,1,2,7
17270.0,882.0,2,604.4,1,1,2,4
17271.0,1004.0,1,210.39,1,1,1,3
17272.0,0.0,5,2144.53,4,3,3,10
17273.0,396.0,1,141.12,1,1,1,3
17274.0,244.0,2,577.38,2,1,2,5
17275.0,0.0,1,114.52,4,1,1,6
17276.0,579.0,2,451.34000000000003,1,1,2,4
17277.0,0.0,2,1065.3500000000001,4,1,3,8
17278.0,7.0,2,271.24,3,1,1,5
17279.0,0.0,1,187.82999999999998,4,1,1,6
17280.0,0.0,1,118.85999999999999,4,1,1,6
17281.0,555.0,6,797.8499999999999,1,3,2,6
17282.0,337.0,5,2339.66,2,3,4,9
17283.0,0.0,1,188.46,4,1,1,6
17284.0,33.0,11,2328.22,3,4,4,11
17285.0,0.0,2,428.34,4,1,2,7
17286.0,609.0,3,395.48,1,2,2,5
17287.0,341.0,23,4095.71,2,4,4,10
17288.0,341.0,11,2499.98,2,4,4,10
17289.0,5.0,11,2069.89,3,4,3,10
17290.0,182.0,8,1501.44,2,3,3,8
17291.0,253.0,1,550.8000000000001,2,1,2,5
17292.0,462.0,2,271.75,1,1,1,3
17293.0,1.0,17,3774.23,3,4,4,11
17294.0,496.0,2,467.78999999999996,1,1,2,4
17295.0,30.0,3,556.95,3,2,2,7
17296.0,820.0,1,338.13,1,1,2,4
17297.0,0.0,1,131.78,4,1,1,6
17298.0,156.0,6,952.52,2,3,3,8
17299.0,32.0,6,1016.08,3,3,3,9
17300.0,0.0,2,393.64,4,1,2,7
17301.0,0.0,2,330.43,4,1,2,7
17302.0,94.0,6,1119.93,3,3,3,9
17303.0,0.0,1,250.04,4,1,1,6
17304.0,0.0,1,111.5,4,1,1,6
17305.0,707.0,1,2135.46,1,1,3,5
17306.0,130.0,23,9751.77,2,4,4,10
17307.0,396.0,15,3225.67,1,4,4,9
17308.0,395.0,2,4511.76,1,1,4,6
17309.0,216.0,3,330.59000000000003,2,2,2,6
17310.0,0.0,2,1025.1,4,1,3,8
17311.0,365.0,7,3490.66,2,3,4,9
17312.0,156.0,3,644.3,2,2,2,6
17313.0,122.0,2,2288.13,2,1,4,7
17314.0,1.0,22,4514.7,3,4,4,11
17315.0,6.0,49,9558.55,3,4,4,11
17316.0,0.0,1,124.45,4,1,1,6
17317.0,32.0,5,2524.02,3,3,4,10
17318.0,0.0,1,164.28,4,1,1,6
17319.0,496.0,1,29.1,1,1,1,3
17320.0,547.0,6,2895.77,1,3,4,8
17321.0,276.0,6,1741.18,2,3,3,8
17322.0,1004.0,7,900.64,1,3,3,7
17323.0,92.0,14,1553.51,3,4,3,10
17324.0,10.0,13,2148.87,3,4,3,10
17325.0,252.0,3,609.5699999999999,2,2,2,6
17326.0,0.0,2,321.95,4,1,1,6
17327.0,0.0,2,152.35,4,1,1,6
17328.0,618.0,1,104.7,1,1,1,3
17329.0,851.0,5,1004.4300000000001,1,3,3,7
17330.0,276.0,4,423.8,2,2,2,6
17331.0,125.0,1,175.2,2,1,1,4
17332.0,462.0,5,838.27,1,3,2,6
17333.0,0.0,1,494.25,4,1,2,7
17334.0,39.0,4,634.73,3,2,2,7
17335.0,0.0,2,508.0,4,1,2,7
17336.0,0.0,1,81.12,4,1,1,6
17337.0,5.0,7,1944.32,3,3,3,9
17338.0,10.0,20,12036.57,3,4,4,11
17339.0,185.0,4,303.36,2,2,1,5
17340.0,33.0,30,21411.64,3,4,4,11
17341.0,187.0,5,1889.83,2,3,3,8
17342.0,496.0,7,1155.8400000000001,1,3,3,7
17343.0,1003.0,6,1259.94,1,3,3,7
17344.0,759.0,3,454.61,1,2,2,5
17345.0,155.0,12,1484.3799999999999,2,4,3,9
17346.0,1.0,27,5258.02,3,4,4,11
17347.0,0.0,1,228.96,4,1,1,6
17348.0,30.0,9,2476.41,3,4,4,11
17349.0,0.0,5,852.25,4,3,3,10
17350.0,333.0,8,1876.161,2,3,3,8
17351.0,38.0,12,1988.23,3,4,3,10
17352.0,375.0,1,36.25,1,1,1,3
17353.0,126.0,7,3155.55,2,3,4,9
17354.0,519.0,4,3143.46,1,2,4,7
17355.0,0.0,1,285.11,4,1,1,6
17356.0,343.0,5,946.47,2,3,3,8
17357.0,0.0,2,388.14,4,1,2,7
17358.0,100.0,5,866.05,3,3,3,9
17359.0,707.0,2,284.46,1,1,1,3
17360.0,127.0,7,1201.43,2,3,3,8
17361.0,188.0,5,880.64,2,3,3,8
17362.0,284.0,8,1010.54,2,3,3,8
17363.0,456.0,3,940.86,1,2,3,6
17364.0,10.0,31,11684.55,3,4,4,11
17365.0,40.0,16,8205.83,3,4,4,11
17366.0,365.0,3,1094.59,2,2,3,7
17367.0,0.0,1,168.4,4,1,1,6
17368.0,153.0,16,2213.24,2,4,4,10
17369.0,428.0,1,979.1999999999999,1,1,3,5
17370.0,124.0,4,446.18,2,2,2,6
17371.0,851.0,6,662.55,1,3,2,6
17372.0,62.0,31,4325.43,3,4,4,11
17373.0,0.0,7,1167.5,4,3,3,10
17374.0,220.0,4,711.21,2,2,2,6
17375.0,307.0,5,632.95,2,3,2,7
17376.0,343.0,4,453.64,2,2,2,6
17377.0,32.0,91,17851.41,3,4,4,11
17378.0,0.0,2,0.0,4,1,1,6
17379.0,0.0,1,404.66,4,1,2,7
17380.0,583.0,4,643.75,1,2,2,5
17381.0,3.0,39,39999.19,3,4,4,11
17382.0,215.0,8,902.28,2,3,3,8
17383.0,212.0,2,309.99,2,1,1,4
17384.0,250.0,3,507.55,2,2,2,6
17385.0,0.0,1,261.11,4,1,1,6
17386.0,302.0,7,2812.77,2,3,4,9
17387.0,183.0,2,784.11,2,1,2,5
17388.0,6.0,11,2691.57,3,4,4,11
17389.0,10.0,77,54587.03,3,4,4,11
17390.0,0.0,1,149.3,4,1,1,6
17391.0,0.0,2,508.8,4,1,2,7
17392.0,192.0,3,626.56,2,2,2,6
17393.0,490.0,2,381.15,1,1,2,4
17394.0,250.0,1,203.86999999999998,2,1,1,4
17395.0,0.0,1,97.5,4,1,1,6
17396.0,276.0,16,8529.6,2,4,4,10
17397.0,0.0,3,1233.18,4,2,3,9
17398.0,0.0,3,653.38,4,2,2,8
17399.0,0.0,1,-25111.09,4,1,1,6
17400.0,217.0,8,4677.05,2,3,4,9
17401.0,0.0,1,114.85,4,1,1,6
17402.0,91.0,26,5047.08,3,4,4,11
17403.0,275.0,2,400.57,2,1,2,5
17404.0,6.0,28,46006.82,3,4,4,11
17405.0,4.0,5,967.22,3,3,3,9
17406.0,71.0,18,4592.1,3,4,4,11
17407.0,0.0,1,552.9,4,1,2,7
17408.0,0.0,4,164.89000000000001,4,2,1,7
17409.0,127.0,10,7793.51,2,4,4,10
17410.0,1.0,5,1214.72,3,3,3,9
17411.0,455.0,9,1286.53,1,4,3,8
17412.0,31.0,19,4384.98,3,4,4,11
17413.0,0.0,2,560.14,4,1,2,7
17414.0,127.0,6,2249.52,2,3,4,9
17415.0,0.0,1,507.84,4,1,2,7
17416.0,61.0,25,17221.47,3,4,4,11
17417.0,461.0,1,164.18,1,1,1,3
17418.0,0.0,3,670.0600000000001,4,2,2,8
17419.0,62.0,20,6474.92,3,4,4,11
17420.0,640.0,8,1074.53,1,3,3,7
17421.0,549.0,3,1059.41,1,2,3,6
17422.0,5.0,20,3341.65,3,4,4,11
17423.0,189.0,5,1084.17,2,3,3,8
17424.0,519.0,1,-176.96,1,1,1,3
17425.0,62.0,2,759.17,3,1,2,6
17426.0,93.0,17,7606.37,3,4,4,11
17427.0,0.0,1,100.8,4,1,1,6
17428.0,7.0,51,31238.06,3,4,4,11
17429.0,33.0,7,1342.16,3,3,3,9
17430.0,153.0,4,735.17,2,2,2,6
17431.0,0.0,1,403.3,4,1,2,7
17432.0,302.0,9,1751.39,2,4,3,9
17433.0,2.0,2,569.96,3,1,2,6
17434.0,152.0,9,2333.42,2,4,4,10
